Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,15MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,r_percent,B_MA,BU,BL
2019-06-14,1.127955198287964,1.1290504932403564,1.1215037107467651,1.128044366836548,1.128044366836548,0,EURUSD=X,-0.0013432139022485634,0.0,0.0013432139022485634,0.001433668277176715,0.0009838639121155265,1.457181485693493,59.30296537629295,1.130876636505127,1.1237759510676066,1.1264757191883947,1.1238088488500804,0.0026668703383143644,1.1118524074554443,1.1348161697387695,70.51091707590656,-29.48908292409343,1.122069424390793,1.134998955347288,1.109139893434298
2019-06-17,1.121604323387146,1.1246000528335571,1.1205360889434814,1.1217050552368164,1.1217050552368164,0,EURUSD=X,-0.0056355861817146,0.0,0.0056355861817146,0.001433668277176715,0.001285595180596563,1.1151786338460299,52.72266918743881,1.1288145065307618,1.1238254149754843,1.125741770888152,1.123653012286135,0.002088758602017071,1.1118524074554443,1.1348161697387695,42.905198459254336,-57.094801540745664,1.1222868800163268,1.1350275383285082,1.1095462217041454
2019-06-18,1.12271249294281,1.12440025806427,1.1182304620742798,1.1224603652954102,1.1224603652954102,0,EURUSD=X,0.0006731322746558605,0.0006731322746558605,0.0,0.001481749153937848,0.0011378242964964866,1.3022653484376736,56.56452021576905,1.1269444465637206,1.124030629793803,1.1252369392584995,1.1235646680645999,0.001672271193899677,1.1118524074554443,1.1348161697387695,46.194337448217865,-53.80566255178214,1.1225832760334016,1.1350327557507711,1.110133796316032
2019-06-19,1.1197456121444702,1.1222084760665894,1.1188685894012451,1.1198208332061768,1.1198208332061768,0,EURUSD=X,-0.0023543285384641927,0.0,0.0023543285384641927,0.001481749153937848,0.0010924757980218466,1.3563221781396544,57.560981716451344,1.124318242073059,1.1242141008377076,1.1244036921735268,1.123287346963976,0.0011163452095508397,1.1126564741134644,1.1348161697387695,32.330584381001565,-67.66941561899843,1.1227314829826356,1.1349625769646652,1.110500389000606
2019-06-20,1.1235828399658203,1.1315160989761353,1.1235828399658203,1.1238480806350708,1.1238480806350708,0,EURUSD=X,0.003589880600527548,0.003589880600527548,0.0,0.001738169196832673,0.0010527086373849903,1.6511398644457023,62.280375569356124,1.1231757402420044,1.124888332684835,1.1243182134753027,1.1233288827914643,0.0009893306838384408,1.1162209510803225,1.1348161697387695,41.01661666281951,-58.983383337180484,1.1231464624404908,1.1349054961399545,1.111387428741027
2019-06-21,1.1293182373046875,1.1333370208740234,1.1283625364303589,1.1295605897903442,1.1295605897903442,0,EURUSD=X,0.005070115747243947,0.005070115747243947,0.0,0.0018254925464457825,0.0010527086373849903,1.7340909740993928,63.42477227447053,1.1234789848327638,1.1259847243626913,1.125124732908386,1.1237904907173073,0.001334242191078694,1.1182304620742798,1.1348161697387695,68.31259748007274,-31.68740251992726,1.123701709508896,1.1355762905581814,1.1118271284596104
2019-06-24,1.1383039951324463,1.1401208639144895,1.1373846530914309,1.1384724378585815,1.1384724378585815,0,EURUSD=X,0.00785869855087884,0.00785869855087884,0.0,0.0019264117230491343,0.0010527086373849903,1.8299571739379759,64.66377621508427,1.1268324613571168,1.127389168739319,1.1271782259776468,1.1248780423574016,0.0023001836202451997,1.1182304620742798,1.1401208639144895,92.46964003703192,-7.530359962968077,1.1245771765708923,1.1380727705543572,1.1110815825874274
2019-06-25,1.1400169134140017,1.141396164894104,1.1378376483917236,1.140029788017273,1.140029788017273,0,EURUSD=X,0.0013669948473347127,0.0013669948473347127,0.0,0.001975031580452436,0.0010527086373849903,1.876142657438973,65.23121002313431,1.1303463459014893,1.1284157117207845,1.1291553893683586,1.1260003938877625,0.0031549954805960567,1.1182304620742798,1.141396164894104,94.10172491869416,-5.898275081305834,1.1256095588207244,1.140517000165094,1.110702117476355
2019-06-26,1.1368545293807983,1.138952136039734,1.1350866556167605,1.1369967460632324,1.1369967460632324,0,EURUSD=X,-0.0026640390021479554,0.0,0.0026640390021479554,0.001975031580452436,0.0010840072912958038,1.8219725977041326,64.56379481453618,1.1337815284729005,1.1291885773340862,1.1303617519368008,1.1268149384933528,0.0035468134434479826,1.1182304620742798,1.141396164894104,81.00891276604504,-18.99108723395496,1.1266059577465057,1.1417714850450877,1.1114404304479237
2019-06-27,1.1374623775482178,1.1383039951324463,1.1348419189453125,1.1374752521514893,1.1374752521514893,0,EURUSD=X,0.00042076235336555023,0.00042076235336555023,0.0,0.0017036697239402737,0.0010840072912958038,1.57164046553943,61.11431541849537,1.1365069627761841,1.1301601568857829,1.1314561365852143,1.1276045913569184,0.003851545228295894,1.1182304620742798,1.141396164894104,83.07449261043185,-16.925507389568153,1.1277929902076722,1.1424235757007548,1.1131624047145896
2019-06-28,1.1371389627456665,1.1393414735794067,1.1361312866210938,1.1372941732406616,1.1372941732406616,0,EURUSD=X,-0.00015920638741562243,0.0,0.00015920638741562243,0.0014276688484614816,0.0010953791761112055,1.3033558420655436,56.585084174260885,1.1380536794662475,1.130803100268046,1.1323542960706676,1.1283223381631216,0.004031957907546069,1.1182304620742798,1.141396164894104,82.2928245029023,-17.70717549709769,1.1290019631385804,1.1424758759083353,1.1155280503688254
2019-07-01,1.1363636255264282,1.1367511749267578,1.1305694580078125,1.1364928483963013,1.1364928483963013,0,EURUSD=X,-0.0007048372340150155,0.0,0.0007048372340150155,0.0014276688484614816,0.0011327857917263534,1.2603166979043139,55.75841204344662,1.1376577615737915,1.1311015764872232,1.1329909964284575,1.1289275611433571,0.004063435285100336,1.1182304620742798,1.141396164894104,78.83372442468404,-21.16627557531596,1.129956316947937,1.1426533612729373,1.1172592726229367
2019-07-02,1.1287063360214231,1.1321053504943848,1.1276754140853882,1.1287446022033691,1.1287446022033691,0,EURUSD=X,-0.006841027998014615,0.0,0.006841027998014615,0.0013556845981433185,0.0016214306487273972,0.8361039673249958,45.53685315233584,1.1354007244110107,1.1308971722920735,1.1323377050092132,1.128914008629284,0.003423696379929231,1.1182304620742798,1.141396164894104,45.38666584331645,-54.61333415668355,1.130161964893341,1.1426269999567187,1.1176969298299633
2019-07-03,1.1290887594223022,1.1305310726165771,1.127039909362793,1.1293054819107056,1.1293054819107056,0,EURUSD=X,0.0004967823546673661,0.0004967823546673661,0.0,0.0013911690520481304,0.001407302803144326,0.9885356931996809,49.71173997933443,1.1338624715805055,1.1306540807088217,1.1318712091479044,1.12894300665013,0.002928202497774368,1.1182304620742798,1.141396164894104,47.807830060516245,-52.192169939483755,1.1303570508956908,1.1426291683463696,1.118084933445012
2019-07-04,1.128795504570007,1.1298158168792725,1.1274338960647583,1.128795504570007,1.128795504570007,0,EURUSD=X,-0.0004516869284608843,0.0,0.0004516869284608843,0.0013911690520481304,0.0013436223050166346,1.035386988481787,50.869293866032386,1.132126522064209,1.1306030750274658,1.1313980238282277,1.1289320805701208,0.002465943258106895,1.1182304620742798,1.141396164894104,45.60639743114638,-54.393602568853616,1.1306517481803895,1.1424437191581391,1.1188597772026398
2019-07-05,1.128604531288147,1.128795504570007,1.120824933052063,1.128579020500183,1.128579020500183,0,EURUSD=X,-0.0001918016422028379,0.0,0.0001918016422028379,0.0013911690520481304,0.000954780552194366,1.45705633493562,59.30089246300484,1.1303834915161133,1.1306387186050415,1.1309643310085284,1.1289059279723477,0.002058403036180767,1.1182304620742798,1.141396164894104,44.67189494051295,-55.32810505948705,1.1306981980800628,1.1424476253356952,1.1189487708244303
2019-07-08,1.1227880716323853,1.123721718788147,1.1208375692367554,1.1227376461029053,1.1227376461029053,0,EURUSD=X,-0.00518930774369937,0.0,0.00518930774369937,0.0013430881752869975,0.0013254453910300351,1.0133108345137114,50.33057077639296,1.127632451057434,1.130707557996114,1.1296986871768941,1.1284490182042408,0.0012496689726533283,1.1188685894012451,1.141396164894104,17.174758565947876,-82.82524143405212,1.130234295129776,1.1424865850384816,1.1179820052210703
2019-07-09,1.12147855758667,1.1222084760665894,1.1195324659347534,1.121604323387146,1.121604323387146,0,EURUSD=X,-0.00100993772561922,0.0,0.00100993772561922,0.0013430881752869975,0.0012294174758268228,1.0924589911036748,52.209338187672365,1.1262043952941894,1.130650488535563,1.12845340044001,1.1279420037733447,0.0005113966666652203,1.1195324659347534,1.141396164894104,9.476243961484357,-90.52375603851564,1.1297239780426025,1.1425371816548548,1.1169107744303501
2019-07-10,1.1204607486724854,1.1262998580932615,1.1202598810195925,1.120824933052063,1.120824933052063,0,EURUSD=X,-0.0006951303941730436,0.0,0.0006951303941730436,0.0010866681323921726,0.0012790696468391832,0.8495769836126826,45.93358325389885,1.1245082855224608,1.130717428525289,1.1272797900726335,1.1274148133495463,-0.00013502327691283789,1.1195324659347534,1.141396164894104,5.911475088056007,-94.08852491194399,1.1291176319122314,1.142425857169217,1.1158094066552458
2019-07-11,1.1261261701583862,1.128795504570007,1.1251758337020874,1.125885248184204,1.125885248184204,0,EURUSD=X,0.004504651940732185,0.004504651940732185,0.0,0.0010462778604984752,0.0012790696468391832,0.8179991317001546,44.994473178608125,1.1239262342453002,1.130853239695231,1.1270652451667214,1.1273015122261876,-0.00023626705946622195,1.1195324659347534,1.141396164894104,29.056301320567485,-70.94369867943252,1.1289338648319245,1.1423176237930723,1.1155501058707766
2019-07-12,1.1250239610671997,1.1278001070022583,1.123974323272705,1.1252391338348389,1.1252391338348389,0,EURUSD=X,-0.0005740370210267631,0.0,0.0005740370210267631,0.0004849422497214153,0.0013200722911982377,0.36736037333321364,26.866390199512608,1.1232582569122314,1.1305651426315309,1.1267843049618165,1.127148743456458,-0.0003644384946415169,1.1195324659347534,1.141396164894104,26.101109014972245,-73.89889098502775,1.128793603181839,1.1422750534592454,1.1153121529044328
2019-07-15,1.1271796226501465,1.1285994052886963,1.125568389892578,1.1272051334381104,1.1272051334381104,0,EURUSD=X,0.0017456592654390007,0.0017456592654390007,0.0,0.0005119897081574358,0.0013200722911982377,0.38784975002596234,27.94609070749243,1.1241517543792725,1.1298139890034993,1.1268490478043232,1.1271529204921358,-0.000303872687812623,1.1195324659347534,1.1393414735794067,38.733225010531385,-61.26677498946862,1.1290686070919036,1.142159972777264,1.1159772414065432
2019-07-16,1.1260881423950195,1.126633644104004,1.1209003925323486,1.126176834106445,1.126176834106445,0,EURUSD=X,-0.0009126720794383064,0.0,0.0009126720794383064,0.0005119897081574358,0.0011949746538618342,0.42845235796660947,29.994165054024478,1.1250662565231324,1.1288904587427775,1.126745630312342,1.1270806177968995,-0.00033498748455751404,1.1195324659347534,1.1393414735794067,33.54215562375768,-66.45784437624232,1.1292544305324554,1.142053083405642,1.116455777659269
2019-07-17,1.1213276386260986,1.123342990875244,1.1201093196868896,1.121227145195007,1.121227145195007,0,EURUSD=X,-0.004404812806241401,0.0,0.004404812806241401,0.00048193525434561083,0.0015096041400219343,0.3192461133145862,24.199132375117273,1.1251466989517211,1.1278391520182292,1.1258966326019828,1.1266470272337965,-0.0007503946318137,1.1195324659347534,1.1393414735794067,8.55509418065724,-91.44490581934276,1.129324746131897,1.1419189959785823,1.1167304962852116
2019-07-18,1.1227755546569824,1.1247328519821167,1.1206239461898804,1.12296462059021,1.12296462059021,0,EURUSD=X,0.0015484200315147162,0.0015484200315147162,0.0,0.0005925366851680906,0.0014982322552065327,0.39549054100854936,28.34061065886698,1.1245625734329223,1.1268717765808105,1.125445553830941,1.1263742563713086,-0.0009287025403676985,1.1195324659347534,1.1367511749267578,19.932706087606704,-80.0672939123933,1.129280573129654,1.1419616005707014,1.1165995456886066
2019-07-19,1.1261515617370603,1.1271415948867798,1.1215037107467651,1.1261515617370603,1.1261515617370603,0,EURUSD=X,0.002833951669395457,0.002833951669395457,0.0,0.0007949618044106232,0.0014478867384911745,0.5490497172721145,35.44429279126007,1.1247450590133667,1.1261289358139037,1.1255541704318823,1.1263577604724755,-0.0008035900405931606,1.1195324659347534,1.1321053504943848,52.64580113587702,-47.35419886412298,1.1291101217269897,1.141866720844096,1.1163535226098833
2019-07-22,1.1218056678771973,1.12271249294281,1.1208375692367554,1.1218308210372925,1.1218308210372925,0,EURUSD=X,-0.003844110215074026,0.0,0.003844110215074026,0.0007949618044106232,0.0012338211825668466,0.6443087666535126,39.18417147193139,1.1236701965332032,1.1251514673233032,1.1249813474480992,1.1260224316254248,-0.001041084177325624,1.1195324659347534,1.1305310726165771,20.896784193013453,-79.10321580698655,1.1282780408859252,1.140627850043419,1.1159282317284314
2019-07-23,1.1204984188079834,1.121076226234436,1.1149640083312988,1.1206114292144775,1.1206114292144775,0,EURUSD=X,-0.00108755705335771,0.0,0.00108755705335771,0.0007594773505058114,0.0013115038292352544,0.579088931024065,36.67234439092144,1.1225571155548095,1.1246092557907104,1.1243090523352344,1.1256216166320212,-0.0013125642967868334,1.1149640083312988,1.1298158168792725,38.02513926123321,-61.97486073876679,1.1273071229457856,1.1387896426172632,1.115824603274308
2019-07-24,1.115100622177124,1.1155734062194824,1.1130032539367676,1.11512553691864,1.11512553691864,0,EURUSD=X,-0.004907467549869135,0.0,0.004907467549869135,0.0007594773505058114,0.001629773873621558,0.4660016722554027,31.787253798863148,1.121336793899536,1.1236639261245727,1.1228962038096044,1.1248441292458446,-0.0019479254362402276,1.1130032539367676,1.128795504570007,13.438762030570588,-86.56123796942941,1.1262135624885559,1.1379731183164918,1.11445400666062
