id,name,Open,Close,High,Low,data_volume,data_datetime,timeframe,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,5MA,15MA,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,B_MA,BU,BL
42009,EURUSD,1.09847,1.09889,1.09946,1.0984,0.0,2023-04-17 05:00:00.000,1h,EURUSD,0.00040048422718456933,0.00040048422718456933,0.0,0.00028092982238639826,0.00021589957232738544,1.30120601610272,56.5445252184078,1.098042,1.0984673333333332,1.0988458486218664,1.1001965673684584,-0.0013507187465919834,1.09618,1.09993,72.26666666666367,1.0999079999999999,1.105657539478107,1.0941584605218928
42010,EURUSD,1.09884,1.09868,1.09936,1.09835,0.0,2023-04-17 06:00:00.000,1h,EURUSD,-0.0001911201924298528,0.0,0.0001911201924298528,0.00028092982238639826,0.0002223940713292617,1.263207336001653,55.81491876185445,1.0983519999999998,1.09852,1.0988203334492717,1.100084229044869,-0.001263895595597253,1.09618,1.09993,66.66666666666863,1.0995285,1.104452645771475,1.0946043542285249
42011,EURUSD,1.09866,1.0992,1.09998,1.09864,0.0,2023-04-17 07:00:00.000,1h,EURUSD,0.0004731832581417461,0.0004731832581417461,0.0,0.0002535923995948809,0.0002223940713292617,1.1402839926403843,53.277228468809916,1.098572,1.0986146666666665,1.0988787436878453,1.100018730597101,-0.0011399869092556525,1.09618,1.09998,79.47368421052637,1.099195,1.1031110425780977,1.0952789574219022
42012,EURUSD,1.09919,1.09649,1.09934,1.09642,0.0,2023-04-17 08:00:00.000,1h,EURUSD,-0.0024684735787693785,0.0,0.0024684735787693785,0.00017821975286925435,0.0003987136126699316,0.44698687781395263,30.890872935160388,1.098342,1.098466,1.098511244658946,1.099757343145464,-0.0012460984865179103,1.09618,1.09998,8.157894736842906,1.0987495,1.1015663177266302,1.09593268227337
42013,EURUSD,1.09647,1.09806,1.09848,1.09647,0.0,2023-04-17 09:00:00.000,1h,EURUSD,0.001430817495930492,0.001430817495930492,0.0,0.0002804210025785752,0.00038377535632567024,0.7306904884757922,42.21959347100282,1.098264,1.0983446666666667,1.0984418224037236,1.0996316140235776,-0.001189791619853997,1.09618,1.09998,49.47368421052871,1.098503,1.1005012634565796,1.0965047365434204
42014,EURUSD,1.09804,1.09818,1.0985,1.09724,0.0,2023-04-17 10:00:00.000,1h,EURUSD,0.0001092776746797336,0.0001092776746797336,0.0,0.00028822655076998473,0.0003616869922997245,0.7968949862900676,44.34844508834458,1.098122,1.0982466666666668,1.09840154203392,1.099524087058868,-0.0011225450249481295,1.09618,1.09998,52.63157894736812,1.098381,1.1001156002117303,1.0966463997882698
42015,EURUSD,1.09822,1.09768,1.09843,1.09724,0.0,2023-04-17 11:00:00.000,1h,EURUSD,-0.00045540244700595367,0.0,0.00045540244700595367,0.00028822655076998473,0.00038446870013691064,0.7496749427647719,42.8465267714335,1.097922,1.0981379999999998,1.098290535567163,1.0993874880174703,-0.0010969524503072758,1.09618,1.09998,39.47368421052755,1.0983705000000001,1.1001200921328633,1.096620907867137
42016,EURUSD,1.0977,1.09538,1.09844,1.09517,0.0,2023-04-17 12:00:00.000,1h,EURUSD,-0.002097526600512517,0.0,0.002097526600512517,0.00028822655076998473,0.0005037426927273254,0.5721701871435403,36.39365456885494,1.0971579999999999,1.097886,1.0978427608645225,1.0990906370532132,-0.0012478761886907108,1.09517,1.09998,4.365904365905287,1.0982505,1.1004436229835217,1.0960573770164783
42018,EURUSD,1.09322,1.09144,1.09359,1.09092,0.0,2023-04-17 14:00:00.000,1h,EURUSD,-0.0036034097577885837,0.0,0.0036034097577885837,0.00028822655076998473,0.0007448741323447379,0.3869466507887665,27.899173379791293,1.0961480000000001,1.0974026666666667,1.096857720731519,1.0985239231974198,-0.001666202465900657,1.09092,1.09998,5.739514348786667,1.0978865,1.101624190111315,1.094148809888685
42019,EURUSD,1.09143,1.0914,1.09241,1.09122,0.0,2023-04-17 15:00:00.000,1h,EURUSD,-3.664950248714882e-05,0.0,3.664950248714882e-05,0.00028822655076998473,0.0006720204452288463,0.4288955087844591,30.015876328795684,1.094816,1.0969333333333333,1.0960180713882086,1.0979962251827962,-0.001978153794587545,1.09092,1.09998,5.29801324503347,1.0974625,1.1020705975638216,1.0928544024361784
42020,EURUSD,1.09143,1.09118,1.0918,1.09107,0.0,2023-04-17 16:00:00.000,1h,EURUSD,-0.0002015962766496321,0.0,0.0002015962766496321,0.00028822655076998473,0.0006766551073598087,0.4259578441587398,29.871699637098217,1.093416,1.0965266666666666,1.0952737527130996,1.0974913196137002,-0.0022175669006005982,1.09092,1.09998,2.869757174394559,1.097039,1.1023098089861263,1.091768191013874
42021,EURUSD,1.09128,1.09238,1.09254,1.09125,0.0,2023-04-17 17:00:00.000,1h,EURUSD,0.0010991226444951596,0.0010991226444951596,0.0,0.00030361142995333706,0.0006766551073598087,0.44869450721797755,30.97233440055176,1.092356,1.09621,1.0948285599880074,1.0971127033460188,-0.0022841433580114145,1.09092,1.09998,16.114790286975783,1.0966925,1.1022386579873695,1.0911463420126306
42022,EURUSD,1.09237,1.0926,1.09273,1.09192,0.0,2023-04-17 18:00:00.000,1h,EURUSD,0.00020137484164026165,0.00020137484164026165,0.0,0.0003179953472133558,0.0006467270254030762,0.49169948791789464,32.962368888669786,1.0917999999999999,1.0958433333333335,1.094485704605237,1.0967784290240914,-0.0022927244188544194,1.09092,1.09998,18.543046357617143,1.0963645,1.102069856578166,1.090659143421834
42023,EURUSD,1.09259,1.09309,1.09313,1.09253,0.0,2023-04-17 19:00:00.000,1h,EURUSD,0.0004483710024833082,0.0004483710024833082,0.0,0.0002973307960396622,0.0006467270254030762,0.4597469788035364,31.494977244642925,1.0921299999999998,1.09554,1.0942709808198159,1.096505212059344,-0.0022342312395280395,1.09092,1.09998,23.951434878587076,1.0960845,1.101858563514848,1.090310436485152
42024,EURUSD,1.09304,1.09275,1.09306,1.09263,0.0,2023-04-17 20:00:00.000,1h,EURUSD,-0.0003110932206765865,0.0,0.0003110932206765865,0.0002687247798121929,0.0006689479697371181,0.4017125276840228,28.65869568475297,1.0924,1.09516,1.0940369837706134,1.0962270482030962,-0.002190064432482819,1.09092,1.09998,20.19867549669102,1.0957999999999999,1.1016456605587592,1.0899543394412405
42025,EURUSD,1.0922,1.09253,1.09268,1.09215,0.0,2023-04-17 21:00:00.000,1h,EURUSD,-0.0002013471964630309,0.0,0.0002013471964630309,0.0002687247798121929,0.0006696784700252022,0.4012743306531565,28.63638631459952,1.09267,1.094736,1.093805140113596,1.0959531927806445,-0.002148052667048539,1.09092,1.09998,17.77041942604966,1.0955625,1.1015394764403281,1.0895855235596719
42026,EURUSD,1.0927,1.09241,1.09285,1.09235,0.0,2023-04-17 22:00:00.000,1h,EURUSD,-0.00010984283332315936,0.0,0.00010984283332315936,0.0002349259756592111,0.0006775243866911422,0.34674172660637376,25.746712955877655,1.0926760000000002,1.0943180000000001,1.0935905031730428,1.0956907340561524,-0.0021002308831095107,1.09092,1.09934,17.695961995251743,1.0953265,1.101414580762296,1.0892384192377043
42027,EURUSD,1.09241,1.09245,1.09264,1.09237,0.0,2023-04-17 23:00:00.000,1h,EURUSD,3.661561839594929e-05,3.661561839594929e-05,0.0,0.00023754137697320745,0.0005012048453504723,0.47394070344053507,32.15466553941026,1.092646,1.093868,1.093415041146421,1.0954506796816224,-0.0020356385352013895,1.09092,1.0985,20.18469656992088,1.095044,1.1011145203106425,1.0889734796893573
42028,EURUSD,1.09246,1.09253,1.09291,1.09224,0.0,2023-04-18 00:00:00.000,1h,EURUSD,7.322721492721007e-05,7.322721492721007e-05,0.0,0.00014057064261583017,0.0005012048453504723,0.28046545024427044,21.903398501753173,1.0925340000000001,1.093604,1.0932788809700484,1.0952343330385392,-0.0019554520684907928,1.09092,1.0985,21.24010554089817,1.0947885,1.100829041192191,1.0887479588078088
42029,EURUSD,1.09253,1.0933,1.09344,1.09236,0.0,2023-04-18 01:00:00.000,1h,EURUSD,0.0007045378934780744,0.0007045378934780744,0.0,0.00018308922967285451,0.0005012048453504723,0.36529820366127463,26.755927949049266,1.0926440000000002,1.0932866666666667,1.0932821300515794,1.0950910491097587,-0.0018089190581793702,1.09092,1.09844,31.6489361702126,1.094531,1.1003493300190301,1.0887126699809697
42030,EURUSD,1.0934,1.0934,1.09361,1.09282,0.0,2023-04-18 02:00:00.000,1h,EURUSD,9.146202045977325e-05,9.146202045977325e-05,0.0,0.00018962223113426689,0.0004686760991357613,0.4045912123189774,28.804908415381448,1.0928179999999998,1.092968,1.093300263889798,1.0949657862127395,-0.0016655223229415927,1.09092,1.09844,32.97872340425497,1.0942565,1.099715878314311,1.0887971216856889
42031,EURUSD,1.09339,1.09358,1.0939,1.09332,0.0,2023-04-18 03:00:00.000,1h,EURUSD,0.00016461055922460666,0.00016461055922460666,0.0,0.00020138012822173878,0.00031885277052772436,0.6315771629910574,38.70961038908088,1.0930519999999997,1.0926946666666666,1.0933433002144444,1.0948631353821663,-0.0015198351677219168,1.09092,1.0939,89.2617449664404,1.0940015,1.0990520373346055,1.0889509626653946
42032,EURUSD,1.09357,1.09369,1.09379,1.09339,0.0,2023-04-18 04:00:00.000,1h,EURUSD,0.00010058200413556873,0.00010058200413556873,0.0,0.00020856455708856514,6.146635925711127e-05,3.393149677470698,77.23728820057553,1.0933,1.092582,1.0933966386429914,1.094776236464969,-0.0013795978219774963,1.09107,1.0939,92.57950530035211,1.093726,1.0981440796018458,1.0893079203981542
42033,EURUSD,1.09369,1.0942,1.09437,1.09344,0.0,2023-04-18 05:00:00.000,1h,EURUSD,0.0004662026054666063,0.0004662026054666063,0.0,0.00024186474319332272,5.8848537650886346e-05,4.109953328460998,80.43034963880625,1.093634,1.0927660000000001,1.0935202326979159,1.0947335522823787,-0.001213319584462802,1.09107,1.09437,94.84848484848487,1.0936115,1.097842713711633,1.089380286288367
42034,EURUSD,1.09421,1.09492,1.09526,1.09351,0.0,2023-04-18 06:00:00.000,1h,EURUSD,0.0006577985911798007,0.0006577985911798007,0.0,0.00028885035684902277,4.4448803604484055e-05,6.498495649495573,86.66399172923077,1.093958,1.0930006666666665,1.0937355815136212,1.0947473632244247,-0.0010117817108035165,1.09125,1.09526,91.52119700748081,1.0934545,1.0971953159818886,1.0897136840181114
42035,EURUSD,1.09486,1.09704,1.0971,1.09469,0.0,2023-04-18 07:00:00.000,1h,EURUSD,0.001934342470693226,0.001934342470693226,0.0,0.0003485089158631704,4.4448803604484055e-05,7.840681584239814,88.68865493603244,1.0946859999999998,1.0933913333333334,1.0942439535884487,1.0949171881707636,-0.00067323458231483,1.09192,1.0971,98.84169884169982,1.0933975,1.0968594913648584,1.0899355086351417
42036,EURUSD,1.09702,1.09811,1.0983,1.09666,0.0,2023-04-18 08:00:00.000,1h,EURUSD,0.000974876509343317,0.000974876509343317,0.0,0.0004037590349848172,4.4448803604484055e-05,9.083687349103036,90.08299280432418,1.095592,1.0937733333333333,1.0948387299594566,1.095153692750707,-0.00031496279125042825,1.09215,1.0983,96.91056910568892,1.093419,1.0969963904043436,1.0898416095956562
42037,EURUSD,1.0981,1.09749,1.0983,1.09706,0.0,2023-04-18 09:00:00.000,1h,EURUSD,-0.0005647659104385805,0.0,0.0005647659104385805,0.000371732534807438,8.478922577866838e-05,4.384195413905525,81.42712284518232,1.096352,1.0940993333333333,1.0952466176580018,1.095326752546951,-8.013488894920151e-05,1.09215,1.0983,86.82926829268351,1.0935245,1.0974526466099548,1.0895963533900452
42038,EURUSD,1.09749,1.09766,1.098,1.09692,0.0,2023-04-18 10:00:00.000,1h,EURUSD,0.0001548869100880257,0.0001548869100880257,0.0,0.0003827958855280113,6.256828144462648e-05,6.118050179575242,85.95120890170975,1.097044,1.0944040000000002,1.0956179072490784,1.0954995856916212,0.00011832155745716832,1.09215,1.0983,89.59349593495995,1.0938355000000002,1.0980436848818493,1.089627315118151
42039,EURUSD,1.09785,1.09664,1.09786,1.09658,0.0,2023-04-18 11:00:00.000,1h,EURUSD,-0.0009296815143473303,0.0,0.0009296815143473303,0.0003827958855280113,0.000114592161293505,3.340506725827047,76.96121528738195,1.097388,1.0946633333333333,1.0957751522876817,1.0955840608255751,0.00019109146210660732,1.09224,1.0983,72.60726072607248,1.0940975,1.098319686387946,1.0898753136120538
42040,EURUSD,1.09666,1.09558,1.09781,1.09544,0.0,2023-04-18 12:00:00.000,1h,EURUSD,-0.0009670563014744921,0.0,0.0009670563014744921,0.0003827958855280113,0.0001758216947328859,2.1771823216103527,68.5255708116508,1.097096,1.0948666666666667,1.0957451288588076,1.0955837600236809,0.0001613688351267406,1.09224,1.0983,55.11551155115386,1.0943175,1.0983540585915452,1.0902809414084549
42041,EURUSD,1.0956,1.0958,1.09649,1.0943,0.0,2023-04-18 13:00:00.000,1h,EURUSD,0.00020078671954587568,0.00020078671954587568,0.0,0.000394522392753006,0.0001758216947328859,2.243877772605806,69.17269792207058,1.096634,1.0950926666666667,1.0957535705728372,1.0955997777997044,0.00015379277313276596,1.09224,1.0983,58.74587458745931,1.0944885000000002,1.0984688373302995,1.0905081626697009
42043,EURUSD,1.09623,1.09572,1.09666,1.09562,0.0,2023-04-18 15:00:00.000,1h,EURUSD,-7.300868806638106e-05,0.0,7.300868806638106e-05,0.00038929187740106245,0.0001810366010233417,2.15034901893054,68.25748531381855,1.0962800000000001,1.0953106666666668,1.0957484058693239,1.0956086831478744,0.00013972272144946452,1.09236,1.0983,56.56565656565653,1.0946445,1.0985571810030201,1.09073181899698
42044,EURUSD,1.09574,1.09703,1.09703,1.09548,0.0,2023-04-18 16:00:00.000,1h,EURUSD,0.0011948467958980136,0.0011948467958980136,0.0,0.00042431394185962957,0.0001810366010233417,2.343801968558398,70.09392274414125,1.096154,1.0956106666666667,1.0959455741971202,1.0957139658776613,0.00023160831945889804,1.09282,1.0983,76.82481751824692,1.0948415,1.0988208163919426,1.0908621836080574
42045,EURUSD,1.09703,1.09684,1.09712,1.09672,0.0,2023-04-18 17:00:00.000,1h,EURUSD,-0.00017320989892286032,0.0,0.00017320989892286032,0.00041778094039821717,0.00019340873666068886,2.1600934249995176,68.35536594934206,1.0961940000000001,1.0958466666666666,1.0960831781667941,1.0957973758126494,0.00028580235414477073,1.09332,1.0983,70.68273092369435,1.0950460000000002,1.0989929983264866,1.0910990016735138
42046,EURUSD,1.09683,1.09714,1.09744,1.09674,0.0,2023-04-18 18:00:00.000,1h,EURUSD,0.00027347560312281083,0.00027347560312281083,0.0,0.0004255570149623746,0.00019340873666068886,2.200298819535544,68.75291788705128,1.0965060000000002,1.096096,1.0962457661411336,1.0958968294561569,0.0003489366849767084,1.09339,1.0983,76.3747454175141,1.0952765000000002,1.099142444563523,1.0914105554364775
42047,EURUSD,1.09713,1.09709,1.09748,1.09697,0.0,2023-04-18 19:00:00.000,1h,EURUSD,-4.5574073828866246e-05,0.0,4.5574073828866246e-05,0.00041837258609554826,0.00019666402764846502,2.12734678069029,68.02401300122933,1.0967639999999999,1.0963299999999998,1.0963756482732667,1.0959852124594045,0.00039043581386222215,1.09344,1.0983,75.10288065843346,1.0955105,1.0992088095711445,1.0918121904288556
42048,EURUSD,1.09707,1.09736,1.09744,1.09702,0.0,2023-04-18 20:00:00.000,1h,EURUSD,0.00024607532763329387,0.00024607532763329387,0.0,0.00040264920910745454,0.00019666402764846502,2.0473963333405636,67.18510194885621,1.097092,1.0965746666666667,1.0965270870004564,1.0960870485735228,0.00044003842693363104,1.09351,1.0983,80.37578288099898,1.0957560000000002,1.0992448296936632,1.0922671703063371
42049,EURUSD,1.09714,1.09716,1.09724,1.09659,0.0,2023-04-18 21:00:00.000,1h,EURUSD,-0.00018227220581604198,0.0,0.00018227220581604198,0.00035566359545175446,0.00020968347092103945,1.6961928085675708,62.91066437005748,1.0971179999999998,1.096772,1.0966244582311555,1.0961665264569656,0.0004579317741899569,1.0943,1.0983,71.4999999999965,1.0959875000000001,1.0991765924298489,1.0927984075701513
42050,EURUSD,1.09722,1.0974,1.09753,1.0972,0.0,2023-04-18 22:00:00.000,1h,EURUSD,0.00021872266053953038,0.00021872266053953038,0.0,0.00023311932329791906,0.00020968347092103945,1.111767762494283,52.64630809503102,1.0972300000000001,1.0969373333333332,1.0967437723494393,1.0962578948675608,0.0004858774818785605,1.0943,1.0983,77.49999999999694,1.0961925000000001,1.099174585988349,1.0932104140116512
42051,EURUSD,1.0974,1.0975,1.09766,1.09734,0.0,2023-04-18 23:00:00.000,1h,EURUSD,9.11203244513964e-05,9.11203244513964e-05,0.0,0.00016999388151992475,0.00020968347092103945,0.8107166519765374,44.77324771336131,1.0973019999999998,1.096968,1.0968601150649102,1.0963499026551489,0.0005102124097613459,1.0943,1.0983,79.99999999999667,1.0963975,1.0991240546023873,1.0936709453976126
42052,EURUSD,1.09753,1.09827,1.09828,1.0974,0.0,2023-04-19 00:00:00.000,1h,EURUSD,0.0007013485306412576,0.0007013485306412576,0.0,0.00022009020513715744,0.00016934304874685513,1.2996707379832426,56.51551400454064,1.097538,1.0969786666666665,1.0970770204395395,1.096492132088101,0.0005848883514385506,1.0943,1.09828,99.74874371859688,1.096632,1.0991358967524973,1.0941281032475028
42053,EURUSD,1.09825,1.09695,1.09841,1.09684,0.0,2023-04-19 01:00:00.000,1h,EURUSD,-0.0012026130948976366,0.0,0.0012026130948976366,0.00020902685441658416,0.0002552439840966863,0.8189296024207368,45.02261117367367,1.097456,1.0969426666666666,1.0970574788334564,1.0965260482297232,0.000531430603733174,1.0943,1.09841,64.47688564476894,1.096795,1.0988822797708744,1.0947077202291255
41974,EURUSD,1.10528,1.10485,1.1053,1.1044,0.0,2023-04-13 18:00:00.000,1h,EURUSD,0.007175977746044018,0.007175977746044018,0.0,0.0007215966934197283,0.00018883816164330558,3.8212440067211877,79.25846527149585,1.098994,1.0974220000000001,1.098256328243694,1.0971426372497437,0.0011136909939502004,1.0943,1.1053,95.90909090909233,1.0973275,1.1012523835047818,1.0934026164952182
42055,EURUSD,1.09742,1.09743,1.09756,1.09698,0.0,2023-04-19 03:00:00.000,1h,EURUSD,-0.006738496537087121,0.0,0.006738496537087121,0.0007215966934197283,0.0006010838927584934,1.2004924805224404,54.555627485599025,1.099,1.0974746666666666,1.098129200821587,1.0971639233793924,0.0009652774421946564,1.0943,1.1053,28.4545454545444,1.097453,1.1012107098288302,1.0936952901711698
42056,EURUSD,1.09741,1.09686,1.09745,1.09673,0.0,2023-04-19 04:00:00.000,1h,EURUSD,-0.000519530246978081,0.0,0.000519530246978081,0.0007072547848807372,0.0006381931961140706,1.1082142354183333,52.566490482805705,1.098872,1.09756,1.0979339391567275,1.0971414105364745,0.0007925286202530302,1.09548,1.1053,14.052953156822253,1.0974439999999999,1.1012067336087368,1.093681266391263
42057,EURUSD,1.09685,1.09607,1.09704,1.09601,0.0,2023-04-19 05:00:00.000,1h,EURUSD,-0.0007204972654621944,0.0,0.0007204972654621944,0.0007072547848807372,0.0006844423802137715,1.0333299125338216,50.81958939197151,1.098432,1.097578,1.097647179286462,1.097062046793032,0.0005851324934298407,1.09548,1.1053,6.00814663951216,1.097342,1.1011391601576639,1.0935448398423362
42058,EURUSD,1.09608,1.09562,1.09704,1.09466,0.0,2023-04-19 06:00:00.000,1h,EURUSD,-0.00041064202174903586,0.0,0.00041064202174903586,0.0006219085851737362,0.0007137739531958455,0.8712962729855971,46.56110769650976,1.098166,1.0975713333333332,1.0973353055500832,1.096955228512067,0.0003800770380162355,1.09466,1.1053,9.022556390978135,1.0972484999999998,1.101121647910503,1.0933753520894967
42059,EURUSD,1.09565,1.09627,1.09724,1.09562,0.0,2023-04-19 07:00:00.000,1h,EURUSD,0.0005930954738183336,0.0005930954738183336,0.0,0.0006642725475893314,0.0007014018175584984,0.9470641948171594,48.640625067120304,1.0964500000000001,1.0975206666666668,1.0971714123885319,1.0969044708445064,0.00026694154402551185,1.09466,1.1053,15.131578947369492,1.097179,1.1010708965745715,1.0932871034254283
42060,EURUSD,1.09627,1.09556,1.09631,1.09486,0.0,2023-04-19 08:00:00.000,1h,EURUSD,-0.0006478604862910076,0.0,0.0006478604862910076,0.0006447385759377021,0.0007476775665792847,0.862321680838251,46.30358383896979,1.096076,1.0974353333333333,1.0969235027902962,1.09680488041158,0.0001186223787161822,1.09466,1.1053,8.458646616542524,1.0971250000000001,1.1010778776992285,1.0931721223007718
42061,EURUSD,1.09558,1.09302,1.09632,1.0926,0.0,2023-04-19 09:00:00.000,1h,EURUSD,-0.0023211407765722364,0.0,0.0023211407765722364,0.0006447385759377021,0.0009102180453466682,0.7083342054508984,41.46344451751701,1.0953080000000002,1.0971606666666667,1.0963229638994814,1.0965245188996111,-0.00020155500012974947,1.0926,1.1053,3.3070866141739304,1.096997,1.101309923541344,1.092684076458656
42062,EURUSD,1.093,1.0934,1.09418,1.09272,0.0,2023-04-19 10:00:00.000,1h,EURUSD,0.00034760019010618426,0.00034760019010618426,0.0,0.0006519903518286228,0.0009102180453466682,0.716301280953295,41.73517137710435,1.0947740000000001,1.0969146666666667,1.095873277145715,1.0962930730551954,-0.0004197959094804915,1.0926,1.1053,6.299212598424536,1.0968769999999999,1.1014555269982254,1.0922984730017744
42063,EURUSD,1.09338,1.09313,1.09338,1.09174,0.0,2023-04-19 11:00:00.000,1h,EURUSD,-0.00024696665618337277,0.0,0.00024696665618337277,0.0006519903518286228,0.0009148390775157633,0.7126831022556408,41.612082312076396,1.094276,1.0966326666666668,1.0954512345079126,1.0960587713474033,-0.0006075368394906633,1.09174,1.1053,10.250737463126848,1.0967475,1.101602010111314,1.091892989888686
42064,EURUSD,1.09312,1.09497,1.09497,1.09274,0.0,2023-04-19 12:00:00.000,1h,EURUSD,0.0016818248102999783,0.0016818248102999783,0.0,0.0007564976482400834,0.0009148390775157633,0.8269188175633527,45.26303027883051,1.0940159999999999,1.0964866666666668,1.0953771984297722,1.095978121617966,-0.0006009231881938248,1.09174,1.1053,23.820058997050605,1.0966445,1.1015607950320239,1.0917282049679762
42065,EURUSD,1.09498,1.096,1.09639,1.09474,0.0,2023-04-19 13:00:00.000,1h,EURUSD,0.0009402228929454859,0.0009402228929454859,0.0,0.000817147831703947,0.0009148390775157633,0.8932148306595123,47.17979260432667,1.094104,1.0963933333333336,1.0954730140559612,1.0959797422388575,-0.000506728182896321,1.09174,1.1053,31.41592920354091,1.0966025,1.101526109608686,1.091678890391314
42066,EURUSD,1.09602,1.09572,1.09794,1.09571,0.0,2023-04-19 14:00:00.000,1h,EURUSD,-0.0002555070917118485,0.0,0.0002555070917118485,0.0007670515080867143,0.0009330895840666096,0.8220555895005656,45.116932449129884,1.094644,1.0962746666666667,1.0955110118935056,1.095960502073016,-0.0004494901795104589,1.09174,1.1053,29.351032448378245,1.0965315,1.101463420838547,1.091599579161453
42067,EURUSD,1.09573,1.09531,1.09624,1.09512,0.0,2023-04-19 15:00:00.000,1h,EURUSD,-0.00037425320948192287,0.0,0.00037425320948192287,0.0007670515080867143,0.00087392102082263,0.8777126191159489,46.743714143498025,1.095026,1.0960773333333333,1.0954800869868124,1.0959123167342741,-0.00043222974746170983,1.09174,1.1053,26.327433628319092,1.0964425,1.101396179653052,1.091488820346948
42068,EURUSD,1.09532,1.09657,1.09668,1.09518,0.0,2023-04-19 16:00:00.000,1h,EURUSD,0.001149698102806393,0.001149698102806393,0.0,0.00033660296214116966,0.00087392102082263,0.3851640527244924,27.806385241293953,1.095714,1.096052,1.0956477659119181,1.0959610340132167,-0.0003132681012985028,1.09174,1.09794,77.90322580645362,1.096403,1.1013384404698445,1.0914675595301555
42069,EURUSD,1.09658,1.0956,1.09667,1.09542,0.0,2023-04-19 17:00:00.000,1h,EURUSD,-0.0008849679206505284,0.0,0.0008849679206505284,0.00033660296214116966,0.00045581183393430196,0.7384691161609587,42.47812683562142,1.0958400000000001,1.0954353333333333,1.0956404173100844,1.0959342907529785,-0.0002938734428941103,1.09174,1.09794,62.25806451612878,1.096325,1.1012593756603744,1.0913906243396256
42070,EURUSD,1.09563,1.09528,1.09606,1.09518,0.0,2023-04-19 18:00:00.000,1h,EURUSD,-0.0002921200634224269,0.0,0.0002921200634224269,0.00033660296214116966,0.00043956824939461243,0.7657581333609743,43.36710214685049,1.095696,1.0952920000000002,1.0955849684931485,1.0958858247712764,-0.0003008562781279256,1.09174,1.09794,57.096774193550125,1.096219,1.1011472212014404,1.0912907787985597
42071,EURUSD,1.09532,1.0955,1.0956,1.09518,0.0,2023-04-19 19:00:00.000,1h,EURUSD,0.0002008417100205495,0.0002008417100205495,0.0,0.0003509487985712089,0.00038810415900445566,0.9042644620749344,47.48628565433737,1.095652,1.0952013333333332,1.0955718964172796,1.0958572451585893,-0.0002853487413096989,1.09174,1.09794,60.64516129032251,1.096119,1.101018859933531,1.091219140066469
42073,EURUSD,1.09542,1.09556,1.09579,1.09528,0.0,2023-04-19 21:00:00.000,1h,EURUSD,5.476801184374491e-05,5.476801184374491e-05,0.0,0.0003548607994171907,0.00035877258602238165,0.9890967516538542,49.725924635463805,1.095702,1.0951673333333334,1.0955700661992367,1.095835226998694,-0.0002651607994572647,1.09174,1.09794,61.61290322580915,1.0959835,1.1007817333371457,1.0911852666628543
42074,EURUSD,1.09568,1.09527,1.09572,1.09518,0.0,2023-04-19 22:00:00.000,1h,EURUSD,-0.00026473984900143854,0.0,0.00026473984900143854,0.0003124968370015954,0.0003776825752367701,0.8274060215928426,45.277623681662234,1.0954419999999998,1.0951440000000001,1.095523902168585,1.095793358332124,-0.0002694561635390169,1.09174,1.09794,56.935483870968426,1.0958995,1.1006852968593277,1.0911137031406724
42075,EURUSD,1.09527,1.09519,1.09531,1.09472,0.0,2023-04-19 23:00:00.000,1h,EURUSD,-7.304401818378214e-05,0.0,7.304401818378214e-05,0.0003124968370015954,0.00033662425608625403,0.928325369760412,48.14153173101453,1.09536,1.0950719999999998,1.0954725326041874,1.0957486651223372,-0.00027613251814972983,1.09174,1.09794,55.645161290325554,1.0954165,1.0976885014362057,1.0931444985637944
42076,EURUSD,1.09518,1.09568,1.09593,1.09509,0.0,2023-04-20 00:00:00.000,1h,EURUSD,0.0004473108930882347,0.0004473108930882347,0.0,0.00034444761507932645,0.0001708284863310943,2.0163359313020495,66.84719398716528,1.09544,1.09508,1.0955044506650817,1.0957435788169787,-0.00023912815189697234,1.09174,1.09794,63.54838709677525,1.095329,1.0974004388591445,1.0932575611408555
42077,EURUSD,1.09567,1.09603,1.09616,1.09496,0.0,2023-04-20 01:00:00.000,1h,EURUSD,0.0003193853228531801,0.0003193853228531801,0.0,0.0003424322674183976,0.0001708284863310943,2.004538439535818,66.71701760106309,1.0955460000000001,1.0952806666666668,1.0955853044089154,1.0957647952009062,-0.00017949079199075513,1.09174,1.09794,69.19354838709901,1.0952875,1.097260719383811,1.0933142806161888
42078,EURUSD,1.096,1.09541,1.0961,1.09523,0.0,2023-04-20 02:00:00.000,1h,EURUSD,-0.0005658380029043147,0.0,0.0005658380029043147,0.0003424322674183976,0.00019360501109687587,1.7687159308446396,63.88217408439824,1.095516,1.0954146666666666,1.0955583344998514,1.0957385140749132,-0.0001801795750617785,1.09274,1.09794,51.346153846154166,1.0952544999999998,1.0971944129117226,1.093314587088277
42079,EURUSD,1.0954,1.09595,1.09618,1.09532,0.0,2023-04-20 03:00:00.000,1h,EURUSD,0.0004928446361440325,0.0004928446361440325,0.0,0.0002575051121215443,0.00019360501109687587,1.3300539622535605,57.08253902270877,1.095652,1.0956026666666667,1.0956185907306435,1.0957541796989938,-0.00013558896835030865,1.09472,1.09794,38.19875776397715,1.0952709999999999,1.0972295268362282,1.0933124731637716
